trade_dt,000001.sz,000002.sz,000004.sz,000005.sz,000006.sz,000007.sz,000008.sz,000009.sz,000010.sz,000011.sz,000012.sz,000014.sz,000016.sz,000017.sz,000018.sz,000019.sz,000020.sz,000021.sz,000023.sz,000025.sz,000026.sz,000027.sz,000028.sz,000029.sz,000030.sz,000031.sz,000032.sz,000034.sz,000035.sz,000036.sz,000037.sz,000038.sz,000039.sz,000040.sz,000042.sz,000045.sz,000046.sz,000048.sz,000049.sz,000050.sz,000055.sz,000056.sz,000058.sz,000059.sz,000060.sz,000061.sz,000062.sz,000063.sz,000065.sz,000066.sz,000068.sz,000069.sz,000070.sz,000078.sz,000088.sz,000089.sz,000090.sz,000096.sz,000099.sz,000100.sz,000150.sz,000151.sz,000153.sz,000155.sz,000156.sz,000157.sz,000158.sz,000159.sz,000166.sz,000301.sz,000333.sz,000338.sz,000400.sz,000401.sz,000402.sz,000403.sz,000404.sz,000407.sz,000408.sz,000409.sz,000410.sz,000411.sz,000413.sz,000415.sz,000416.sz,000417.sz,000418.sz,000419.sz,000420.sz,000421.sz,000422.sz,000423.sz,000425.sz,000426.sz,000428.sz,000429.sz,000430.sz,000488.sz,000498.sz,000501.sz
2024-03-29,748.6747,1628.0659,62.0145,7.6921,155.3821,36.5304,54.004,93.8748,24.6737,34.6602,154.3946,82.9136,76.3003,22.991,,30.0545,26.1022,197.5488,10.407,41.1471,87.6033,122.5311,165.3502,25.2722,21.555,38.9717,76.8548,96.7594,20.0873,37.2358,51.0149,,465.0861,13.351,60.4704,28.221,,161.3894,211.212,70.1067,40.8118,12.9951,22.5817,9.324,182.4348,129.2488,74.9793,448.7358,190.6839,108.1018,9.0496,123.5453,30.3068,49.1628,38.2682,47.5514,41.1656,30.5207,61.443,17.0393,,27.6724,44.6769,16.3353,9.9634,672.952,22.8768,18.1626,6.7249,23.3191,330.7992,346.8106,187.72,24.4947,122.9051,206.5821,25.3902,35.2418,192.7942,18.3418,19.8182,33.4177,7.8529,46.4399,8.0223,81.7756,,73.039,24.0111,36.6048,129.843,649.3605,260.1499,185.0018,41.2712,43.8706,28.5043,34.088,16.1843,50.3122
2024-04-01,753.6898,1624.4319,61.1611,7.6921,158.1639,36.9445,55.1244,94.9466,25.2124,34.9996,155.8189,81.2567,76.3003,23.6081,,30.6529,26.9431,199.2829,10.4337,41.3394,88.9421,125.7137,168.6418,25.3639,21.0043,38.8252,76.7708,93.9369,20.6035,37.2358,50.2214,,486.411,13.5684,61.0103,28.3995,,164.046,212.3909,70.3611,41.8121,12.8068,22.2855,9.4694,190.8549,131.0163,74.6681,460.6912,193.6524,109.3127,8.9585,121.7351,31.3518,49.7773,38.8393,46.4836,40.5378,31.007,66.446,17.2953,,28.5553,45.4283,16.7586,9.8701,687.1106,22.9654,18.3876,6.8624,23.7658,330.3894,360.2727,195.3852,24.5864,121.3394,216.3539,26.153,35.8012,201.8517,18.5354,20.2227,34.023,7.8529,46.6491,8.1202,83.0476,,74.6268,24.4557,37.1882,130.7375,656.725,268.1094,193.6578,41.7568,44.6739,29.4267,34.4787,16.3029,51.6271
2024-04-02,761.5706,1617.1637,60.9579,7.6921,158.1639,37.0274,55.3485,97.6262,25.7512,35.7632,160.6615,81.323,78.0904,24.1446,,31.1131,27.4161,203.7628,10.6739,42.3282,90.2808,127.1282,170.3425,25.845,21.3583,39.8508,80.9706,94.8566,20.6974,37.4926,50.7882,,482.3491,13.9598,63.4399,29.7079,,165.3743,220.1901,73.8367,41.0118,13.5601,22.7463,9.6512,190.4539,133.0047,76.846,459.2172,204.828,109.8631,9.0952,123.0928,31.8744,51.416,39.2473,48.6903,41.5243,30.9498,67.5795,18.6848,,28.8036,46.2374,17.3386,9.7301,709.5979,23.2015,18.5484,6.9236,23.9303,338.0729,367.538,189.2843,25.3662,123.2965,218.7968,25.6081,36.4724,205.0218,19.1374,20.3671,34.3416,8.1284,49.3686,8.1202,84.138,,76.3734,24.1381,38.282,137.2967,674.5493,274.3932,190.433,42.3637,44.1384,31.5945,35.2601,16.5696,53.1497
2024-04-03,754.4062,1526.3118,59.1292,7.6921,155.3821,36.6132,54.4522,97.269,26.0744,35.636,162.0858,80.2625,76.0766,24.1983,,30.6529,26.5051,196.2482,10.6205,42.6579,91.0338,128.8963,171.4397,25.7534,21.0437,39.5578,78.5767,91.9389,21.9177,37.8778,51.9785,,489.4574,14.0903,66.1395,28.8455,,163.0023,219.5552,71.887,41.712,13.1364,22.5817,10.051,194.0625,133.0047,76.2237,451.3562,203.9549,107.7716,9.346,121.7351,30.5158,51.416,39.5737,48.0497,41.5243,31.6935,64.5308,18.4654,,28.5553,46.2952,17.5894,9.2401,707.0993,22.7292,18.8698,6.8777,24.377,339.0974,379.9318,192.9605,25.2286,122.9051,220.5527,25.5355,37.1437,206.8333,18.5784,20.8293,34.0867,7.9906,48.5318,8.1202,84.138,,77.0085,23.8205,38.209,140.1291,672.308,273.1365,200.4469,43.092,44.3615,30.5798,35.1624,16.6289,52.942
2024-04-08,746.5254,1462.7155,54.9434,7.6921,152.9977,37.5244,53.5558,97.6262,25.5357,35.4238,160.9464,78.5393,74.734,23.2861,,31.2052,24.5255,192.0573,10.327,43.5918,90.8665,128.1891,170.1231,25.4326,20.847,38.9717,74.713,89.6872,20.979,37.3642,52.0919,,484.38,13.8294,63.8449,28.6671,,166.2282,212.663,71.2936,41.612,12.9951,22.3184,10.0329,202.4826,134.5513,76.2237,441.8574,203.2564,105.4598,9.1864,121.2826,29.5404,51.416,39.5737,49.1174,41.4347,31.9223,60.7785,18.5385,,28.5277,46.5842,17.2445,8.9484,696.2721,22.316,19.5127,6.893,24.7296,341.761,377.1538,189.519,25.091,120.948,221.3925,26.2983,37.5912,216.7318,18.2343,21.0605,34.246,7.8988,48.5318,7.3375,85.5917,,77.8024,23.3759,38.3549,142.3652,681.2735,269.7851,209.2726,42.6065,44.4061,31.2256,34.8694,16.7178,53.2881
2024-04-09,747.2419,1453.6303,53.643,7.6921,149.4212,36.9445,52.8836,95.5719,24.6737,34.9572,162.3707,75.0928,72.2727,23.3935,,31.1131,22.7737,190.0341,9.8467,46.6682,89.3604,129.6036,167.4349,25.1577,20.6503,38.3857,72.6131,90.3849,20.2281,36.337,56.5699,,482.8568,13.7859,60.0655,27.9237,,164.9948,205.9521,68.3265,40.9118,12.5713,21.5613,10.0692,197.2702,132.7838,73.8903,439.5646,198.3671,104.5791,8.8901,121.2826,29.5752,49.7773,39.9817,48.2632,40.8069,31.4361,58.4334,18.6116,,28.3346,45.1393,17.1505,8.8201,718.7593,23.4081,18.6448,6.8624,24.377,332.9506,380.3591,194.1338,24.6323,118.2081,216.2012,25.2449,36.8081,213.6911,17.8903,20.6849,33.2266,7.761,48.5318,6.9462,84.6831,,75.1031,22.8677,41.9279,138.1911,688.4246,281.096,212.4974,41.7568,44.8971,30.1647,36.1391,16.5993,52.7344
2024-04-10,743.6597,1449.9962,53.2366,7.6921,151.0108,37.3587,53.5558,98.8767,24.7815,35.5511,162.9404,76.4184,72.944,24.1983,,31.4353,23.3693,190.7567,10.1936,45.4047,91.2849,128.3659,170.3425,25.2264,21.0043,38.5322,72.1092,88.9261,20.4158,37.621,54.9828,,465.0861,13.7859,60.6054,28.5184,,166.8924,214.2047,68.0722,41.412,12.383,21.7588,10.1056,200.8788,132.7838,74.5904,441.3661,197.8432,103.5884,9.118,121.2826,29.1224,50.8015,39.4105,48.4056,40.8966,31.6649,56.4791,18.2826,,28.8864,46.931,17.5894,8.6567,711.2636,23.9395,19.2877,6.8166,24.8001,332.2847,372.8802,195.5417,24.7699,119.7737,216.8883,25.4629,37.2556,210.0034,18.0838,20.916,33.9593,7.761,48.5318,6.5548,87.2273,,77.0085,23.0583,39.8862,144.1541,689.4919,277.7446,218.947,43.3348,44.183,31.3639,35.4554,16.5993,53.9801
2024-04-11,733.6296,1348.2421,50.7576,7.6921,150.216,36.1162,54.4522,94.6787,23.5963,35.1693,160.6615,72.6406,70.2589,27.7395,,30.7449,24.0,189.3116,9.6866,45.9265,89.2768,127.8355,166.996,24.7682,20.7683,36.9206,69.9673,86.5792,19.9465,36.8506,56.1731,,466.6093,13.6554,57.3659,27.6858,,161.3894,206.9496,66.9702,40.5117,11.8651,20.8042,9.9056,196.0673,131.4581,72.1014,431.3759,190.8585,99.075,8.8445,117.6622,27.3806,48.9579,38.7577,48.192,39.8203,31.3789,60.2704,18.0266,,29.0243,45.4283,17.2289,8.3301,727.9208,24.1756,19.0948,6.7555,24.5885,332.6945,373.9486,194.8377,24.0819,117.0338,213.8346,25.0633,36.6962,201.14,17.4817,20.7716,33.4496,7.5773,48.1134,6.2613,87.409,,76.3734,23.6935,42.5112,141.918,685.863,284.0284,213.0066,44.0631,44.6293,31.5023,34.674,16.3029,53.4265
2024-04-12,732.1967,1337.3399,51.4485,7.6921,149.4212,36.4475,54.004,95.4826,23.5963,35.339,162.3707,73.3033,71.154,25.8884,,30.9751,23.5445,194.8031,9.9801,46.6682,89.9461,129.7804,168.7515,25.2035,21.1223,37.5066,69.5053,89.1164,20.5566,37.1074,56.8533,,484.8878,13.5684,57.2309,27.6263,,162.2433,208.8541,66.8006,40.8118,12.0063,21.0017,10.0329,202.8835,129.9116,73.1903,439.5646,199.2402,100.8363,8.9813,116.7571,27.4503,49.3676,39.5737,48.1208,39.9997,31.8937,60.3877,18.0997,,29.5209,45.4283,17.5267,8.6451,759.5695,23.7919,19.2234,6.7707,24.4945,332.8994,380.5728,207.9781,24.4947,118.5995,214.2926,26.1167,37.2556,205.6687,17.6322,20.8871,33.4496,7.6692,48.3226,5.9678,88.3176,,78.4375,22.3595,42.0008,141.7689,707.1027,299.1096,225.7361,48.433,45.3433,32.2864,35.2601,16.5993,53.6341
2024-04-15,721.4502,1275.5606,45.434,7.6921,147.0368,34.8737,53.1077,93.6962,22.6266,34.4905,159.5221,71.9115,70.4827,24.3056,,30.3307,22.0555,193.0689,9.6332,45.2948,89.9461,128.8963,169.9585,24.9515,20.7683,36.188,68.5394,89.8141,19.9465,36.7222,53.6224,,482.3491,13.0031,54.9363,27.3884,,159.8713,204.229,66.4615,40.3116,11.4413,20.7054,10.8508,197.6711,125.4928,73.1126,441.8574,195.5732,100.0657,8.5481,114.4944,27.6593,47.3192,39.7369,47.7649,38.8338,32.4372,59.6059,17.661,,27.9759,45.3127,16.9624,8.2484,752.9067,22.1388,18.9663,6.6179,24.2829,332.3872,381.8549,211.4979,23.7608,114.6853,220.7817,26.9521,37.4794,206.251,18.4493,21.0893,32.9399,7.4855,46.6491,5.6743,87.7724,,78.7551,21.9784,39.0841,145.1976,695.8958,293.2447,226.0755,48.6758,45.6111,31.8713,33.6973,16.4511,52.7344
2024-04-16,736.4953,1288.2798,42.061,7.6921,141.8706,33.1341,51.315,93.1603,20.9026,33.5996,159.8069,70.3208,67.3501,21.6765,,29.134,20.8993,192.0573,9.1529,43.8939,88.5237,131.0181,179.614,23.9662,20.729,35.7485,68.7914,87.6892,19.8526,35.695,53.2256,,493.0115,11.394,52.2367,25.7528,,161.674,199.9667,66.0377,39.3113,10.7351,20.1129,8.9605,197.2702,125.9347,70.6236,458.5621,207.0981,99.7355,8.1606,112.2316,26.4749,45.0659,40.0633,48.6191,39.0132,30.7782,62.1465,18.0997,,28.4174,43.2898,16.7429,8.3184,764.5667,21.3714,18.034,6.8166,24.3064,342.0683,392.1118,212.5929,23.5773,112.3368,226.1257,26.153,35.6893,200.5578,17.5462,21.8116,32.8761,7.0722,48.741,5.3808,83.9562,,80.8192,21.1526,32.5944,140.2782,708.4903,304.5555,229.1306,44.0631,46.6822,29.0116,33.6973,17.1921,51.2811
2024-04-17,735.0625,1281.0117,37.5094,7.6921,138.6915,31.4774,48.8501,90.6593,17.778,33.4299,157.8129,68.3325,63.9938,19.5035,,27.5692,19.0774,186.5658,8.6992,38.7299,84.6749,129.7804,179.3945,23.3705,20.375,34.7229,67.1535,86.1035,19.0078,35.695,45.9134,,489.9651,10.6547,46.7026,23.8793,,155.412,194.7975,64.6813,38.3111,9.6522,19.1253,8.7242,187.2463,123.0625,69.8458,455.2867,207.4473,96.8733,7.5452,109.0638,24.0016,43.2223,39.5737,48.5479,39.4616,28.6042,65.2734,17.7341,,28.3622,41.0935,15.9904,8.2017,753.7395,20.1611,16.9732,6.786,23.8128,348.3176,389.9749,209.7771,22.9351,110.3797,227.7289,25.7171,33.3398,187.1657,16.6646,19.7893,31.6656,6.8426,47.2767,5.0873,80.5035,,69.387,20.835,31.0631,136.4022,720.6578,291.9879,209.6121,38.358,46.1913,25.8752,36.3345,17.3107,49.3434
2024-04-18,757.9884,1275.5606,42.6706,7.6921,140.6784,31.4774,50.4187,93.7855,20.3639,34.236,160.6615,70.5197,67.1264,19.8522,,29.088,20.8292,195.2366,8.2723,41.6141,88.7747,131.9021,185.2098,23.9891,20.847,36.0415,69.7153,87.8478,20.6035,36.5938,49.5978,,492.5038,11.4375,48.9972,26.1989,,160.6304,200.6922,65.9529,39.4114,10.3584,20.3762,8.8333,192.8596,127.4812,73.4237,470.19,221.766,100.396,7.9555,111.3265,25.4646,45.0659,39.9817,48.8327,41.0759,29.3766,77.6245,18.2826,,29.6037,44.6769,16.7115,8.4584,774.561,21.1647,18.1947,6.8013,24.6355,351.2885,394.035,216.6602,23.8066,113.1196,224.4462,27.8239,35.018,188.7184,17.5462,21.0893,32.462,7.0722,50.4145,4.7938,83.0476,,72.7214,21.7243,32.9589,137.4458,730.0502,311.2583,215.892,40.0574,47.0393,26.9822,36.9205,17.6664,50.6583
2024-04-19,767.302,1231.9517,42.9957,7.6921,137.4993,29.0752,49.5223,93.3389,20.3639,33.5148,161.5161,69.3267,66.4551,20.201,,28.996,20.4088,192.6354,7.872,40.7351,89.5278,129.9572,186.5264,23.7142,20.847,35.309,68.6654,87.6258,20.0873,36.8506,46.4803,,486.411,11.0896,48.3223,26.2583,,158.2584,202.9594,65.7834,39.0113,10.1701,19.8166,9.1423,196.4682,127.4812,70.9347,467.8971,223.6868,100.1758,7.7047,110.4215,25.1163,44.2465,40.308,49.0462,40.7172,29.3193,82.0803,18.2094,,28.8588,42.943,16.3823,8.4467,759.5695,21.0762,17.1339,6.9083,24.3535,355.6425,391.0434,219.0067,23.4856,109.9883,226.7364,28.6957,34.3468,199.9307,17.3312,20.5693,32.2072,6.8885,50.8329,4.5982,82.3207,,70.0221,23.5029,31.7923,135.8059,736.4542,307.9069,228.9609,39.0863,47.0393,27.1667,35.5531,17.5182,50.0354
2024-04-22,762.287,1211.9643,41.045,7.6921,138.2941,29.0752,50.4187,91.7311,20.2562,33.8542,161.801,69.5255,65.5601,20.5498,,29.2721,20.1635,183.9646,7.4717,40.5703,90.2808,128.8963,193.0,23.2559,21.8303,34.5764,67.1115,84.3276,20.0403,36.4654,48.0674,,496.5657,10.7852,47.6474,25.277,,157.2147,198.6063,65.1052,38.8112,10.1701,19.4874,9.7602,196.8692,129.9116,69.6903,448.572,224.3853,98.8548,7.5908,108.6113,24.7331,43.8368,40.9608,48.6191,40.9862,30.5207,91.8518,18.1363,,29.2175,42.7696,15.959,8.5167,764.5667,20.9876,17.8733,6.9541,24.33,359.5867,397.2402,220.9621,23.3938,108.8141,229.0267,28.0418,34.9061,203.7832,17.3527,20.1938,33.0673,6.8885,52.7156,4.4025,82.3207,,69.8634,24.2652,31.4277,155.1855,738.5888,307.9069,228.9609,39.2077,47.5748,26.2904,36.4321,17.6071,49.6894
2024-04-23,752.9733,1217.4154,41.0856,7.6921,138.6915,29.4894,49.2982,91.2845,19.1787,34.1936,161.2312,70.8511,65.1126,18.8596,,29.7324,19.0248,188.1555,7.0981,39.4166,89.5278,124.476,196.0173,23.3018,21.3977,34.8695,68.1614,86.3255,20.1811,37.4926,47.6706,,465.0861,10.6982,47.1075,24.9796,,157.1198,200.0574,63.8336,38.7112,10.0288,19.4545,8.7788,186.8453,131.4581,70.0014,453.4852,216.0036,98.9649,7.5224,109.5164,24.9421,44.6562,39.9817,48.6903,40.1791,28.9761,80.7905,17.99,,27.7828,43.0586,15.8493,8.2017,734.5837,21.3123,17.3911,7.0,24.518,357.6914,386.3423,214.4701,23.1645,108.8141,226.202,24.7001,33.7874,196.2775,17.4387,20.396,33.0036,6.7966,49.9961,4.2068,81.7756,,68.9107,22.9948,30.4068,149.0735,728.6627,293.2447,212.158,40.1787,46.9946,29.6574,37.7996,16.8068,49.9662
2024-04-24,753.6898,1197.428,41.6952,7.6921,139.8837,29.9864,49.2982,91.0166,20.2562,34.4057,157.2432,70.2546,65.3363,18.5645,,29.4562,20.1635,188.7335,6.7512,39.3617,90.6155,122.8847,185.4292,23.7371,20.965,34.1369,67.1955,86.2621,20.4627,37.2358,46.0835,,464.5783,10.6547,48.3223,25.6041,,153.7042,190.4444,63.4945,38.7112,9.9347,19.6849,8.7242,180.831,131.6791,70.0014,452.5026,214.432,99.7355,7.6136,108.6113,25.186,44.4513,39.8185,48.0497,40.3584,29.0333,78.1717,17.3684,,27.6448,43.81,15.5358,8.2951,716.2608,21.1943,17.9054,6.9694,23.3897,350.0591,369.0338,209.8553,22.8892,107.2484,223.1483,23.6467,34.4586,186.2477,17.6107,19.8182,32.9399,6.7507,49.5778,4.2068,81.9573,,69.7046,22.8677,30.6256,145.3467,723.4328,287.7987,211.1396,38.8435,46.6376,28.2737,37.0182,16.4511,49.6202
2024-04-25,752.2569,1181.0746,43.4833,7.6921,140.2811,32.1401,49.7464,92.2671,20.4716,34.3632,154.9643,71.2487,66.6789,18.7523,,29.5483,20.5489,193.7915,6.4043,40.7351,86.934,124.1224,190.8604,23.2559,21.5943,34.2834,67.6995,90.3532,20.4627,37.2358,46.4803,,461.5319,10.6982,50.077,26.1394,,154.2734,180.0153,63.4097,39.1113,10.0288,19.7508,8.9605,182.8358,130.5744,70.7792,458.0708,219.6706,101.0565,7.5908,107.7062,26.1265,44.4513,39.9817,48.192,40.3584,29.777,85.9889,17.5878,,27.5897,44.3879,15.6612,8.2834,711.2636,21.3418,18.0662,6.9236,23.7188,343.8611,379.5044,214.783,22.5681,105.6827,225.2859,23.6467,34.4586,186.6462,18.1698,19.876,33.4814,6.7966,51.6697,4.4025,81.4121,,69.5458,23.6935,30.9172,144.6013,726.8483,290.7311,219.1168,39.2077,47.2624,29.2884,37.2135,16.6586,49.551
2024-04-26,758.7048,1191.9768,43.524,,141.0758,31.7259,49.2982,91.9098,20.0407,34.6602,154.9643,69.7243,66.4551,18.6718,,28.996,21.1971,193.936,6.3243,40.2681,85.5116,125.5369,195.4138,23.5996,21.2403,34.5764,66.9855,90.7972,21.0259,36.979,47.784,,467.117,11.0026,51.4268,26.3178,,154.653,186.8169,64.9356,39.0113,10.2172,19.7508,8.9969,184.8405,132.1209,72.1792,464.2942,211.2889,99.7355,7.4768,109.0638,25.4646,45.0659,40.4712,50.4699,39.0132,30.0345,87.1224,17.6975,,27.231,48.9539,15.959,8.2484,708.765,21.2533,18.1305,7.1987,23.5307,349.5981,376.5128,210.5593,22.5223,106.0741,228.416,23.9736,33.7874,188.6389,18.4278,19.9915,34.0548,6.8885,51.4605,4.4025,81.4121,,70.816,24.0746,31.7923,146.092,728.129,290.7311,223.3599,39.936,47.7087,29.1039,36.4321,16.5103,50.1046
2024-04-29,756.5555,1230.1346,44.7025,,144.255,34.8737,49.2982,93.3389,20.2562,35.1269,154.6794,69.8569,67.1264,19.262,,29.2261,21.1445,200.7281,6.3243,40.8175,85.6789,127.305,191.409,24.8598,22.0663,36.4811,70.5133,97.7426,21.7299,37.4926,48.6342,,458.4855,10.9156,53.4515,26.7639,,155.5069,195.8857,67.6484,39.2113,10.4526,20.475,8.9605,189.251,133.2256,73.2681,471.8277,216.5275,103.6985,7.5224,111.7791,27.3109,45.6804,40.308,50.3987,38.5647,29.634,87.8259,17.99,,28.3898,47.2778,16.931,8.4934,717.9265,22.5226,18.0662,7.3515,23.1781,349.8543,378.0086,209.6989,22.8434,111.9454,228.2633,24.7001,33.3398,189.9009,18.9869,20.136,34.4053,7.0262,51.8788,4.4025,82.3207,,72.7214,24.0111,33.2506,144.8994,709.7711,286.9609,224.0388,39.936,45.6558,29.0578,36.8228,16.7178,50.9351
2024-04-30,773.75,1399.1192,41.492,,155.7795,35.5363,49.9705,94.768,22.0878,36.1875,158.6675,74.2975,69.5877,19.7986,,30.0545,22.0905,202.8958,6.5378,42.1909,86.934,128.0123,190.641,26.0742,22.8137,39.2648,73.4111,98.6306,22.5278,39.8037,50.7315,,458.4855,10.4373,60.7403,27.4479,,154.653,201.7804,69.5133,40.2116,11.6768,21.265,9.0332,192.4587,133.2256,75.2904,474.448,220.1945,107.3312,7.9099,121.7351,28.356,47.1143,40.716,50.1852,40.6275,30.4349,92.5944,17.5513,,28.9692,48.2603,18.0911,8.7851,709.5979,22.2274,18.6769,7.2598,24.0714,342.3757,380.7865,214.3137,24.036,119.3823,226.3547,24.7364,34.5705,190.2995,19.0729,20.2516,34.5008,6.567,53.9707,4.4025,85.41,,74.3092,24.1381,34.709,148.9244,721.5116,289.4744,224.0388,40.9071,44.8524,28.9194,37.4089,16.9846,52.942
2024-05-06,785.2129,1386.3999,40.598,,157.3691,35.2878,50.1946,95.4826,21.3336,36.4844,161.2312,75.4905,69.3639,19.3425,,30.2847,21.2321,203.6183,6.2175,41.9162,86.2646,128.7195,194.3166,27.5176,22.617,39.2648,74.713,100.3477,22.1992,39.2901,50.1647,,460.5164,10.4808,61.8202,27.9534,,153.6093,200.8735,69.5133,40.5117,11.3472,21.265,8.9787,189.652,132.3419,77.0015,474.9394,213.0351,108.7623,7.8643,122.6402,29.401,48.3434,40.308,50.0428,39.9997,28.9761,86.028,17.7706,,29.3278,49.9364,18.4673,8.8084,709.5979,22.1388,18.8377,7.2598,23.5542,361.1233,371.8117,207.2742,23.8984,123.6879,225.2096,26.0077,35.018,192.5578,19.1589,20.6849,35.3928,6.567,52.7156,4.4025,86.1369,,75.2619,23.4394,34.5631,149.2226,737.6282,297.4339,217.08,39.8146,45.4326,27.9969,37.7019,16.8957,52.7344
2024-05-07,778.765,1337.3399,42.7925,,154.1899,32.2229,50.6427,95.7505,21.5491,36.4844,162.0858,74.2312,69.8114,21.4619,,30.6989,21.6526,202.1732,6.6712,42.0536,86.683,131.1949,200.5159,25.8909,23.089,38.3857,72.9071,98.9321,22.6216,39.0333,52.3753,,473.2098,10.4808,62.3601,28.1913,,154.1786,203.5035,69.9372,41.3119,11.3472,21.1004,9.3785,192.8596,132.5628,75.8348,470.5175,218.2737,106.5606,7.9555,120.3775,28.7392,49.3676,40.4712,50.2564,39.8203,29.6626,89.1548,17.99,,30.3486,50.8034,18.3419,8.8551,724.5894,21.637,18.7091,7.1528,23.8598,362.7113,368.6065,202.1901,24.1277,119.3823,232.5384,26.5889,35.4655,191.4286,19.0514,21.176,35.3928,6.567,52.9248,4.4025,86.5004,,76.0558,24.0746,37.6257,155.6327,754.8122,315.8664,225.2269,39.329,45.745,27.2589,38.3856,17.3107,53.0804
2024-05-08,776.6157,1353.6932,46.4499,,152.9977,34.0453,50.8668,95.5719,21.9801,36.145,161.5161,73.1045,69.8114,20.6839,,30.6069,21.8277,200.7281,6.3243,42.5205,86.683,131.0181,201.6131,26.1429,22.9317,38.5322,72.4031,95.5217,22.9502,39.1617,52.6587,,476.764,10.4808,62.9,28.0723,,156.5505,202.3245,70.1915,41.3119,11.5355,21.1992,9.9238,190.053,131.6791,76.2237,461.8376,223.5122,106.4506,7.8871,122.1877,28.7043,49.5724,40.1449,50.1852,39.9997,29.634,84.4255,16.8565,,29.9624,51.208,18.6241,8.7734,723.7565,21.6665,18.8698,7.1223,23.6953,361.1233,374.8033,203.598,23.7608,118.5995,227.4998,25.7898,35.2418,190.8308,19.0299,21.956,35.5203,6.567,51.6697,4.4025,86.6821,,75.7382,24.3287,36.5319,181.8697,758.0141,311.6772,220.3048,38.4793,45.7896,27.8124,38.0926,17.2217,53.0804
2024-05-09,767.302,1315.5354,45.3121,,149.8186,34.211,49.7464,95.1253,21.3336,35.3814,160.0918,71.0499,68.2451,20.2278,,30.6069,21.4073,195.9592,6.2709,41.2844,84.7585,129.4268,200.8999,25.3639,22.617,37.3601,70.5553,93.3018,22.5278,38.7765,52.5454,,470.1634,10.4808,61.0103,27.7155,,158.4481,201.9415,68.7504,40.8118,11.0176,20.7383,9.3967,189.251,129.2488,75.4459,451.0286,222.6391,104.4691,7.7503,118.5673,28.0773,50.3918,39.9001,49.8293,39.2822,29.348,82.9011,16.8931,,30.3486,51.8437,18.4517,8.5867,715.4279,21.1352,18.7091,7.0611,23.2721,363.6845,366.897,205.4752,23.4397,116.251,227.4998,25.2449,35.1299,187.3105,18.5354,21.1182,35.361,6.567,53.3432,4.4025,85.7735,,75.2619,23.6935,36.3132,187.0872,755.3458,308.3258,223.0205,38.4793,45.7004,28.8271,37.1159,16.8957,52.7344
2024-05-10,771.6006,1344.608,45.4746,,151.8056,34.1281,49.9705,96.1078,21.6568,35.6784,161.801,71.9115,69.5877,20.4961,,30.9751,21.4599,200.2945,5.6838,42.6029,86.4319,131.1949,201.2839,25.5701,23.0497,38.3857,70.8492,93.9452,22.5747,39.2901,52.8855,,490.9806,10.4808,62.2251,27.8939,,158.543,205.46,69.1743,41.412,11.1118,21.0017,10.36,198.473,131.9,75.9126,460.1999,225.433,106.0102,7.8187,121.2826,27.938,51.2112,41.2056,50.7547,39.5513,29.8342,83.6828,17.1856,,30.4866,51.5547,18.7338,8.6217,754.5724,21.1647,18.9341,7.0917,23.6247,369.8313,381.6412,212.5929,23.7608,115.4682,226.7364,25.4992,35.4655,190.1002,18.7504,21.5227,35.807,6.567,54.1799,4.4025,87.0455,,75.897,23.63,36.459,183.9567,758.3343,333.88,232.5251,39.0863,45.9235,28.2275,37.5066,17.2217,53.4265
2024-05-13,780.9143,1350.0591,44.1335,,152.9977,34.0453,49.7464,94.1428,21.0104,36.2723,162.0858,73.3033,68.0214,19.5035,,30.883,20.6891,196.2482,5.3903,41.8063,84.9259,133.4935,208.9096,26.0742,22.7743,38.8252,68.0774,90.5671,22.387,40.1889,56.0031,,483.8723,10.4808,63.7099,27.2992,,158.543,199.9971,67.7331,41.512,10.4997,20.7383,9.2331,194.0625,132.7838,74.2792,454.9591,219.1468,102.7077,7.6136,123.0928,27.5199,49.9821,41.0424,50.114,40.0894,30.3205,80.2824,17.0759,,31.4798,50.919,19.2668,8.4117,742.9123,20.722,18.9663,7.1528,23.3426,368.1921,378.8633,221.275,23.7149,118.2081,220.629,25.8987,35.8012,186.3141,18.3418,21.176,35.2335,6.567,54.3891,4.4025,87.2273,,75.2619,23.1853,39.2299,185.0002,737.4148,329.2719,227.2636,39.0863,45.9682,29.7496,37.2135,17.2514,53.7725
2024-05-14,788.0787,1348.2421,42.8737,,153.3951,34.0453,50.6427,93.7855,20.1484,36.1026,162.3707,72.1766,66.9026,18.9669,,30.791,19.7956,195.8146,5.417,40.6527,84.2565,133.6703,218.4005,27.1969,22.617,38.5322,68.3294,90.9853,22.1523,42.3717,53.8491,,490.4729,10.4808,62.2251,26.526,,159.4918,197.4046,67.1397,41.712,10.688,20.475,8.9787,195.2654,130.5744,73.657,468.3885,220.0199,101.6069,7.5224,121.2826,26.1614,48.7531,41.124,49.9716,39.91,29.3193,80.6341,17.1856,,30.4866,50.8612,19.0944,8.3534,742.9123,20.7515,18.3233,7.1987,23.2251,372.29,380.1454,226.8283,23.6232,117.4252,220.9344,26.1167,35.6893,188.3068,18.4708,20.6849,35.0743,6.567,54.3891,4.4025,87.0455,,74.6268,22.6771,37.9174,181.5715,750.8631,332.2043,233.5435,37.8724,46.3252,30.1186,37.2135,17.3996,53.5649
